CTR,Placement Type,Package Name,Impressions (Net),Placement End Date,Advertiser Name,Clicks (Net),Placement ID,Total Media Cost,Campaign ID,Site Name,Campaign Start Date,Ad Duration,Video Fully Played,Placement Start Date,Average Video Percentage Complete (%),Ad Name,Video Played 25%,Impressions (Gross),Campaign Type,Advertiser ID,Section Name,Video Played 75%,Brand Name,Click Through (URL),Video Played 50%,Ad Format Name,Campaign End Date,Cost per Unit,Placement Name,Video Started,Cost Model,Video Average Duration (Sec),Day,Campaign Name,Date,Country_code,Campaign Label,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Adserver,Consumption occasions,Platform,New Ad Format,unified_brand,Platform Cost,New Buying Type,Brand,adverity_client_id,adverity_client_name
4.28%,In-Stream Video,,5866,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,251,1076452422,87.52,1074200081,Xaxis LATAM,4/1/2021 12:00:00 AM,30,4376,4/1/2021 12:00:00 AM,60.35%,Video In Stream_0x0_Masterbrand_TR_CHL_ABR_L16,5504,5932,Display,200191,0,5192,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables%20Chile&utm_term=VideoPreroll&utm_content=video,5322,In-Stream Video,4/30/2021 12:00:00 AM,0.02,Xaxis_RON_Video In Stream_0x0_CPCV 100%_Several_Views_Video_Breakfast for One_VT_CHL-ABR_L16,5914,CPCV,0.00,4/25/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPCV-Xaxis-Video,2021-04-25,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPCV-Xaxis - Video_ABR_L16,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPCV-Xaxis - Video,,masterbrand,87.52,CPCV,Masterbrand,3,ktboClient
24.09%,Tracking,,10396,4/20/2021 12:00:00 AM,MCMMIA_Kelloggs,2504,1076460422,93.56,1074200712,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Xaxis_RON_Video_1x1_CPM_Several_Impressions_Video_Breakfast for One_TR_CHL-ABR_L19_1083156158,0,10399,Display,200191,RON ,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables,0,Video Board,4/20/2021 12:00:00 AM,9,Xaxis_RON_Video_1x1_CPM_Several_Impressions_Video_Breakfast for One_TR_CHL-ABR_L19,0,CPM,0.00,4/25/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-VideoBoard,2021-04-25,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Video Board_ABRL_L19,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Video Board,Video Board,masterbrand,93.56,CPM,Masterbrand,3,ktboClient
0.37%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-ABR_L17,69291,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,256,1076498835,138.58,1074200716,Xaxis LATAM,4/12/2021 12:00:00 AM,0,0,4/12/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_ABR_L17,0,69310,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,4/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-ABR_L17,0,CPM,0.00,4/25/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-StandardBanner,2021-04-25,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banner_ABRL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banner,,masterbrand,138.58,CPM,Masterbrand,3,ktboClient
0.36%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-ABR_L17,6878,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,25,1076498836,13.76,1074200716,Xaxis LATAM,4/12/2021 12:00:00 AM,0,0,4/12/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Masterbrand_TR_CHL_ABR_L17,0,6883,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner01&utm_content=banner,0,Standard Banner,4/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Breakfast for One_CHL-ABR_L17,0,CPM,0.00,4/25/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-StandardBanner,2021-04-25,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banner_ABRL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banner,,masterbrand,13.76,CPM,Masterbrand,3,ktboClient
1.55%,In-stream Video Tracking,,14605,4/30/2021 12:00:00 AM,MCMMIA_Pringles,227,1076453927,146.05,1074200025,Spotify AR,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Spotify_RON_Video_1x1_CPV_Several_Views_Video_Promo Xbox_TR_ARG - ABR_L16_1083139361,0,14605,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Spotify&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPV&utm_content=Video_TakeOver,0,Instream Video Tracking Pixel,4/30/2021 12:00:00 AM,10,Spotify_RON_Video_1x1_CPV_Several_Views_Video_Promo Xbox_TR_ARG - ABR_L16,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Spotify-VideoTakeOver,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Spotify - Video Take Over_ABR_L16,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Spotify - Video Take Over,,pringles,146.05,CPM,Pringles,3,ktboClient
0.21%,In Banner,,472,4/30/2021 12:00:00 AM,MCMMIA_Pringles,1,1076447961,1.42,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_160x600_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,474,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_160x600,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_160x600_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,1.42,CPM,Pringles,3,ktboClient
0.11%,In Banner,,18959,4/30/2021 12:00:00 AM,MCMMIA_Pringles,21,1076447962,56.88,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,19001,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_300x250,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,56.88,CPM,Pringles,3,ktboClient
0.29%,In Banner,,7225,4/30/2021 12:00:00 AM,MCMMIA_Pringles,21,1076447963,21.68,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_300x600_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,7232,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_300x600,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,21.68,CPM,Pringles,3,ktboClient
0.35%,In Banner,,9795,4/30/2021 12:00:00 AM,MCMMIA_Pringles,34,1076447964,29.39,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,9802,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_320x50,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,29.39,CPM,Pringles,3,ktboClient
0.03%,In Banner,,3110,4/30/2021 12:00:00 AM,MCMMIA_Pringles,1,1076447966,9.33,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,3121,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_728x90,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,9.33,CPM,Pringles,3,ktboClient
0.11%,Tracking,,17545,4/30/2021 12:00:00 AM,MCMMIA_Pringles,20,1076453928,157.91,1074200166,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Spotify_RON_Audio_1x1_CPE_Several_Engagement_NA_Promo Xbox_TR_ARG - ABR_L17_1083139364,0,17560,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Spotify&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPE&utm_content=Audio_ad,0,Tracking Pixel,4/30/2021 12:00:00 AM,9,Spotify_RON_Audio_1x1_CPE_Several_Engagement_NA_Promo Xbox_TR_ARG - ABR_L17,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Spotify-AudioAd,2021-04-26,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Spotify - Audio Ad_ABR_L17,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Spotify - Audio Ad,,pringles,157.91,CPM,Pringles,3,ktboClient
0.00%,In-Stream Video,,0,3/31/2021 12:00:00 AM,MCMMIA_Kelloggs,0,1076447109,0.0,1074199373,Xaxis LATAM,3/29/2021 12:00:00 AM,30,0,3/29/2021 12:00:00 AM,0.00%,Video In Stream_0x0_Masterbrand_CHL_MAR_L14,0,0,Display,200191,0,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables%20Chile&utm_term=VideoPreroll&utm_content=video,0,In-Stream Video,3/31/2021 12:00:00 AM,0.02,Xaxis_RON_Video In Stream_0x0_CPCV 100%_Several_Views_Video_CHL_MAR_L14,0,CPCV,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPCV-Xaxis-Video,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPCV-Xaxis - Video_MAR_L14,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPCV-Xaxis - Video,,masterbrand,0.0,CPCV,Masterbrand,3,ktboClient
0.18%,Tracking,,13393,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,24,1076452218,107.14,1074200074,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Xaxis_RON_Scroll Reactive_1x1_CPM_Several_Impressions_Display_Breakfast for One - TR_CHL_ABR_L18_1083136673,0,13405,Display,200191,RON ,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables,0,Scroll Reactive,4/30/2021 12:00:00 AM,8,Xaxis_RON_Scroll Reactive_1x1_CPM_Several_Impressions_Display_Breakfast for One_TR_CHL-ABR_L18,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-ScrollReactive,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Scroll Reactive_ABR_L18,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Scroll Reactive,Scroll Reactive,masterbrand,107.14,CPM,Masterbrand,3,ktboClient
4.43%,In-Stream Video,,5526,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,245,1076452422,78.98,1074200081,Xaxis LATAM,4/1/2021 12:00:00 AM,30,3949,4/1/2021 12:00:00 AM,60.05%,Video In Stream_0x0_Masterbrand_TR_CHL_ABR_L16,5141,5601,Display,200191,0,4835,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables%20Chile&utm_term=VideoPreroll&utm_content=video,4957,In-Stream Video,4/30/2021 12:00:00 AM,0.02,Xaxis_RON_Video In Stream_0x0_CPCV 100%_Several_Views_Video_Breakfast for One_VT_CHL-ABR_L16,5547,CPCV,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPCV-Xaxis-Video,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPCV-Xaxis - Video_ABR_L16,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPCV-Xaxis - Video,,masterbrand,78.98,CPCV,Masterbrand,3,ktboClient
24.64%,Tracking,,8789,4/20/2021 12:00:00 AM,MCMMIA_Kelloggs,2166,1076460422,79.1,1074200712,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Xaxis_RON_Video_1x1_CPM_Several_Impressions_Video_Breakfast for One_TR_CHL-ABR_L19_1083156158,0,8789,Display,200191,RON ,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incansables,0,Video Board,4/20/2021 12:00:00 AM,9,Xaxis_RON_Video_1x1_CPM_Several_Impressions_Video_Breakfast for One_TR_CHL-ABR_L19,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-VideoBoard,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Video Board_ABRL_L19,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Video Board,Video Board,masterbrand,79.1,CPM,Masterbrand,3,ktboClient
0.34%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-ABR_L17,65551,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,221,1076498835,131.1,1074200716,Xaxis LATAM,4/12/2021 12:00:00 AM,0,0,4/12/2021 12:00:00 AM,0.00%,Standard Banner_320x50_Masterbrand_TR_CHL_ABR_L17,0,65562,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner02&utm_content=banner,0,Standard Banner,4/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_320x50_CPM_Several_Impressions_Display_Breakfast for One_CHL-ABR_L17,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-StandardBanner,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banner_ABRL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banner,,masterbrand,131.1,CPM,Masterbrand,3,ktboClient
0.27%,In Banner,Xaxis_RON_Standard Banner_CPM_Several_Breakfast for One_TR_CHL-ABR_L17,6187,4/30/2021 12:00:00 AM,MCMMIA_Kelloggs,17,1076498836,12.37,1074200716,Xaxis LATAM,4/12/2021 12:00:00 AM,0,0,4/12/2021 12:00:00 AM,0.00%,Standard Banner_728x90_Masterbrand_TR_CHL_ABR_L17,0,6190,Display,200191,RON,0,MCMMIA_Kelloggs,https://www.icb.cl/marcas/kelloggs/?utm_source=Display&utm_medium=Xaxis&utm_campaign=MB_Incasnsables Chile&utm_term=DisplayBanner01&utm_content=banner,0,Standard Banner,4/30/2021 12:00:00 AM,2,Xaxis_RON_Standard Banner_728x90_CPM_Several_Impressions_Display_Breakfast for One_CHL-ABR_L17,0,CPM,0.00,4/26/2021 12:00:00 AM,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_DespiertaMuchoMas_Sizmek_BreakfastforOne_CPM-Xaxis-StandardBanner,2021-04-26,CL,MCMMIA_2021_CHL_Kelloggs_Masterbrand_Seasonal_Despierta Mucho Mas_Sizmek_Breakfast for One_CPM-Xaxis - Standard Banner_ABRL_L17,MCMMIA,2021,CHL,Kelloggs,Masterbrand,Seasonal,Despierta Mucho Mas,Sizmek,Breakfast for One,CPM-Xaxis - Standard Banner,,masterbrand,12.37,CPM,Masterbrand,3,ktboClient
1.36%,In-stream Video Tracking,,14435,4/30/2021 12:00:00 AM,MCMMIA_Pringles,196,1076453927,144.35,1074200025,Spotify AR,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Spotify_RON_Video_1x1_CPV_Several_Views_Video_Promo Xbox_TR_ARG - ABR_L16_1083139361,0,14435,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Spotify&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPV&utm_content=Video_TakeOver,0,Instream Video Tracking Pixel,4/30/2021 12:00:00 AM,10,Spotify_RON_Video_1x1_CPV_Several_Views_Video_Promo Xbox_TR_ARG - ABR_L16,0,CPM,0.00,4/27/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Spotify-VideoTakeOver,2021-04-27,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Spotify - Video Take Over_ABR_L16,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Spotify - Video Take Over,,pringles,144.35,CPM,Pringles,3,ktboClient
0.09%,In Banner,,1060,4/30/2021 12:00:00 AM,MCMMIA_Pringles,1,1076447961,3.18,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_160x600_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,1063,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_160x600,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_160x600_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/27/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-27,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,3.18,CPM,Pringles,3,ktboClient
0.11%,In Banner,,19161,4/30/2021 12:00:00 AM,MCMMIA_Pringles,21,1076447962,57.48,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_300x250_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,19168,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_300x250,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_300x250_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/27/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-27,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,57.48,CPM,Pringles,3,ktboClient
0.18%,In Banner,,7804,4/30/2021 12:00:00 AM,MCMMIA_Pringles,14,1076447963,23.41,1074199400,Xaxis LATAM,4/1/2021 12:00:00 AM,0,0,4/1/2021 12:00:00 AM,0.00%,Standard Banner_300x600_Promo Xbox_Xaxis - SB_TG_ARG - ABR_L13,0,7811,Display,65663,0,0,MCMMIA_Pringles,http://pringlesgamer.com.ar/?utm_source=Display&utm_medium=Xaxis&utm_campaign=Promo_Pringles_Xbox&utm_term=PromoXbox_CPM&utm_content=banner_300x600,0,HTML5 Rich Media Banner,4/30/2021 12:00:00 AM,3,Xaxis_RON_Standard Banner_300x600_CPM_Several_Impressions_Display_Promo Xbox_TG_ARG - ABR_L13,0,CPM,0.00,4/27/2021 12:00:00 AM,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_PromoXbox_Sizmek_EveningMe_CPM-Xaxis-StandardBanner,2021-04-27,AR,MCMMIA_2021_ARG_Kelloggs_Pringles_Seasonal_Promo Xbox_Sizmek_Evening Me_CPM-Xaxis - Standard Banner_ABR_L13,MCMMIA,2021,ARG,Kelloggs,Pringles,Seasonal,Promo Xbox,Sizmek,Evening Me,CPM-Xaxis - Standard Banner,,pringles,23.41,CPM,Pringles,3,ktboClient
