Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Buy Type,CPM USD,CPC USD,CPV USD,Unnamed: 28,Unnamed: 29,Unnamed: 30
2019-05-12,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,1.0000000000000007,,277.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-12,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,4.119999999999994,,1342.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,886.0600000000003,,295337.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,2251.36,,249491.45,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,-,,172724.85,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,314.24,,36330.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,28.380000000000003,,3851.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,46.56000000000001,,5498.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,150.85999999999999,,18357.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,79.79999999999998,,8969.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,181,,25222.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,-,,15257.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,-,,10642.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,74.96000000000001,,7145.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,79.91999999999999,,9964.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,72.35,,24089.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,122.31999999999995,,40783.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,357.78000000000003,,119241.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,209.36000000000007,,69784.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,113.71,,37876.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,122.66000000000001,,40869.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,237.27,,79079.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,150.20999999999992,,50061.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,46.410000000000004,,15453.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,57.80999999999999,,19241.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,6.369999999999984,,2096.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,12.099999999999987,,4015.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,20.82999999999999,,6946.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,9.159999999999982,,2999.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,23.659999999999975,,7887.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,5.999999999999988,,1977.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,5.59999999999999,,1824.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,5.619999999999988,,1813.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,3.909999999999999,,1300.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-19,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,6.049999999999985,,1985.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,744.3199999999999,,248094.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,3940.06,,364763.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,325.3000000000001,,39352.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,202.92,,31199.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,70.66,,8019.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,143.16,,17178.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,67.54000000000003,,7787.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,186.12,,24765.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,133.82000000000002,,16553.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,64.7,,9915.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,78.01999999999998,,7385.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,76.36,,11083.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,62.13999999999999,,20695.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,104.37,,34780.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,308.05,,102668.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,182.67000000000002,,60884.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,126.17,,42045.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,104.20000000000002,,34720.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,245.97000000000003,,81974.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,126.78,,42258.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,51.370000000000005,,17079.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,66.83000000000001,,22237.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,10.939999999999989,,3623.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,16.749999999999996,,5575.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,32.79000000000001,,10887.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,13.329999999999975,,4420.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,30.13000000000001,,10035.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,6.679999999999989,,2185.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,5.8499999999999845,,1911.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,5.659999999999986,,1852.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,6.1099999999999905,,2027.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-05-26,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,6.59999999999998,,2144.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,2731.5400000000004,,254668.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,243.06,,29620.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,43.080000000000005,,6221.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,98.47999999999999,,11640.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,57.26000000000001,,6097.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,21.479999999999997,,2350.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,77.28,,10759.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,44.86,,5892.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,28.06,,4397.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,2.8200000000000003,,266.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,29.580000000000005,,4218.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,74.83000000000001,,24918.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,44.52,,14824.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,8.669999999999996,,2884.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,11.759999999999993,,3907.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,26.090000000000003,,8688.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,10.51999999999999,,3486.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,20.470000000000013,,6808.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,4.639999999999992,,1513.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,4.239999999999994,,1384.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,6.849999999999983,,2234.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,6.309999999999987,,2078.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,4.599999999999993,,1511.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,MEX,Mexico,Music,Plista,Plista,,,1772.3999999999999,,4332396.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Colombia,Music,Plista,Plista,,,69,,135679.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Ecuador,Music,Plista,Plista,,,72.3,,91804.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,ANDEAN,Peru,Music,Plista,Plista,,,117.6,,110714.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Republica Dominicana,Music,Plista,Plista,,,162.6,,591750.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Costa Rica,Music,Plista,Plista,,,133.79999999999998,,366809.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Guatemala,Music,Plista,Plista,,,273.3,,417807.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Honduras,Music,Plista,Plista,,,159.9,,515517.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Nicaragua,Music,Plista,Plista,,,123.6,,401513.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Panama,Music,Plista,Plista,,,92.1,,279136.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,Puerto Rico,Music,Plista,Plista,,,103.8,,173804.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-02,,Juny,Pringles,CARICAM,El Salvador,Music,Plista,Plista,,,132.6,,317940.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,2613.7599999999993,,259491.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,2735.03,,911639.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,10.799999999999988,,3575.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,10.309999999999992,,3400.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,MEX,Mexico,Music,Plista,Plista,,,12409.2,,21117600.599999998,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,MEX,Mexico,Music,Plista,Plista,,,-,,3726635.4,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Republica Dominicana,Music,Plista,Plista,,,426.9,,1438733.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Costa Rica,Music,Plista,Plista,,,299.09999999999997,,752233.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Guatemala,Music,Plista,Plista,,,814.5,,1531182.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Honduras,Music,Plista,Plista,,,482.4,,1637887.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Nicaragua,Music,Plista,Plista,,,351.3,,1060600.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Panama,Music,Plista,Plista,,,291.9,,1138264.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,Puerto Rico,Music,Plista,Plista,,,428.09999999999997,,831488.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-09,,Juny,Pringles,CARICAM,El Salvador,Music,Plista,Plista,,,332.7,,908381.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-16,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,697.5400000000001,,71644.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-16,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,185.28999999999996,,61760.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-16,,Juny,Pringles,MEX,Mexico,Music,Plista,Plista,,,2918.4,,2742369.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-23,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,1114.6699999999996,,371554.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-30,,Juny,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,1114.72,,371574.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-06-30,,Juny,Pringles,MEX,Mexico,Music,Plista,Plista,,,293.4,,1201433.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-04-21,,April,Pringles,MEX,Mexico,Music,Influencers,Twitter,,,1300,,294047.8888888889,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Costa Rica,Music,Plista,Plista,,,75.89999999999999,,184113.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Costa Rica,Music,Plista,Plista,,,71,,230164.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Republica Dominicana,Music,Plista,Plista,,,-,,420607.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Republica Dominicana,Music,Plista,Plista,,,183.6,,1148228.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Guatemala,Music,Plista,Plista,,,167.4,,475460.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Guatemala,Music,Plista,Plista,,,213,,765471.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Honduras,Music,Plista,Plista,,,95.7,,164931.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Honduras,Music,Plista,Plista,,,117.89999999999999,,285496.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Nicaragua,Music,Plista,Plista,,,92.1,,211772.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Nicaragua,Music,Plista,Plista,,,60.599999999999994,,201672.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Panama,Music,Plista,Plista,,,72.3,,232790.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Panama,Music,Plista,Plista,,,61.5,,236511.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,Puerto Rico,Music,Plista,Plista,,,97.2,,218448.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,Puerto Rico,Music,Plista,Plista,,,82.2,,197163.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-14,,July,Pringles,CARICAM,El Salvador,Music,Plista,Plista,,,-,,215663.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-07-21,,July,Pringles,CARICAM,El Salvador,Music,Plista,Plista,,,-,,312618.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-10-20,,October,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,441.66603909901,,65754.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-10-27,,October,Pringles,CARICAM,Costa Rica,X-MAS,Display,S4M,,,207.62078761064572,,30910.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
2019-10-13,,October,Pringles,CARICAM,Republica Dominicana,X-MAS,Display,S4M,,,37.03052093489129,,5513.0,,,,,,,,,,,,,,,files/pautas_locales_regional_2019.xlsx,,,,,,,
